42133500000,42133599999,Visa,Debit,VISA CLASSIC,IN,YES BANK LTD
42136800000,42136899999,Visa,Debit,VISA CLASSIC,IN,UNION BANK OF INDIA
42138000000,42138099999,Visa,Prepaid,VISA CLASSIC,IN,AXIS BANK LIMITED
42139500000,42139599999,Visa,Debit,VISA CLASSIC,IN,IDBI BANK LTD.
42140900000,42140999999,Visa,Debit,VISA CLASSIC,IN,BANK OF MAHARASHTRA
42142600000,42142699999,Visa,Debit,VISA CLASSIC,IN,IDBI BANK LTD.
42146600000,42146699999,Visa,Prepaid,VISA CORPORATE T&E,IN,AXIS BANK LIMITED
42147900000,42147999999,Visa,Prepaid,VISA CLASSIC,IN,ICICI BANK LTD
42151900000,42151999999,Visa,Prepaid,VISA CORPORATE T&E,IN,AXIS BANK LIMITED
42152000000,42152099999,Visa,Prepaid,VISA CORPORATE T&E,IN,AXIS BANK LIMITED
42157800000,42157899999,Visa,Debit,VISA CLASSIC,IN,HDFC BANK LIMITED
42322700000,42322799999,Visa,Credit,VISA PLATINUM,IN,AXIS BANK LIMITED
42363000000,42363099999,Visa,Debit,VISA CLASSIC,IN,IDFC FIRST BANK LIMITED
42580600000,42580699999,Visa,Credit,VISA PLATINUM,IN,AXIS BANK LIMITED
42606300000,42606399999,Visa,Credit,VISA SIGNATURE,IN,ICICI BANK LTD
42635700000,42635799999,Visa,Debit,VISA CLASSIC,IN,BANK OF BARODA
42686000000,42686099999,Visa,Debit,VISA CLASSIC,IN,THE FEDERAL BANK LTD
42712400000,42712499999,Visa,Credit,VISA INFINITE,IN,INDUSIND BANK LIMITED
42930300000,42930399999,Visa,Credit,VISA SIGNATURE,IN,AXIS BANK LIMITED
42934500000,42934599999,Visa,Credit,VISA CORPORATE T&E,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
43158100000,43158199999,Visa,Credit,VISA REWARDS,IN,ICICI BANK LTD
43209000000,43209099999,Visa,Debit,VISA CLASSIC,IN,IDBI BANK LTD.
43219800000,43219899999,Visa,Debit,VISA CLASSIC,IN,AXIS BANK LIMITED
43358200000,43358299999,Visa,Debit,VISA CLASSIC,IN,REPUBLIC BANK (GHANA) LIMITED
43430100000,43430199999,Visa,Debit,VISA SIGNATURE BUSINESS,IN,ICICI BANK LTD
43435400000,43435499999,Visa,Prepaid,VISA PLATINUM,IN,YES BANK LTD
43637000000,43637099999,Visa,Debit,VISA PLATINUM,IN,DBS BANK INDIA LTD
43640900000,43640999999,Visa,Prepaid,VISA CORPORATE T&E,IN,SBM BANK (INDIA) LIMITED
43641200000,43641299999,Visa,Prepaid,VISA CORPORATE T&E,IN,KOTAK MAHINDRA BANK LTD
43642600000,43642699999,Visa,Prepaid,VISA CORPORATE T&E,IN,YES BANK LTD
43652000000,43652099999,Visa,Credit,VISA SIGNATURE,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
43754700000,43754799999,Visa,Prepaid,VISA CLASSIC,IN,AXIS BANK LIMITED
43755100000,43755199999,Visa,Credit,VISA PLATINUM,IN,ICICI BANK LTD
43811400000,43811499999,Visa,Debit,VISA BUSINESS ENHANCED,IN,ICICI BANK LTD
44038400000,44038499999,Visa,Debit,VISA CLASSIC,IN,HDFC BANK LIMITED
44107800000,44107899999,Visa,Prepaid,VISA PLATINUM,IN,HDFC BANK LIMITED
44128400000,44128499999,Visa,Credit,VISA PLATINUM,IN,AXIS BANK LIMITED
44135400000,44135499999,Visa,Prepaid,VISA CLASSIC,IN,HDFC BANK LIMITED
44212900000,44212999999,Visa,Credit,VISA REWARDS,IN,KOTAK MAHINDRA BANK LTD
44506900000,44506999999,Visa,Prepaid,VISA ELECTRON,IN,AXIS BANK LIMITED
44507300000,44507399999,Visa,Prepaid,VISA CORPORATE T&E,IN,DREAMPURSE TECHNOLOGIES PRIVATE LIMITED
44774600000,44774699999,Visa,Credit,VISA CLASSIC,IN,ICICI BANK LTD
44774700000,44774799999,Visa,Credit,VISA GOLD,IN,ICICI BANK LTD
44878700000,44878799999,Visa,Credit,VISA PLATINUM,IN,AXIS BANK LIMITED
45062300000,45062399999,Visa,Credit,VISA CLASSIC,IN,UNION BANK OF INDIA
45315800000,45315899999,Visa,Credit,VISA PLATINUM,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
45356100000,45356199999,Visa,Prepaid,VISA PLATINUM,IN,HDFC BANK LIMITED
45436200000,45436299999,Visa,Credit,VISA CLASSIC,IN,CANARA BANK
45471900000,45471999999,Visa,Debit,VISA CLASSIC,IN,STATE BANK OF INDIA
45706900000,45706999999,Visa,Prepaid,VISA PLATINUM,IN,TRI O TECH SOLUTIONS PRIVATE LIMITED
45750000000,45750099999,Visa,Debit,VISA BUSINESS,IN,DBS BANK INDIA LTD
45755200000,45755299999,Visa,Prepaid,VISA CLASSIC,IN,AXIS BANK LIMITED
45762300000,45762399999,Visa,Credit,VISA PLATINUM,IN,BANK OF INDIA
45774100000,45774199999,Visa,Debit,VISA CLASSIC,IN,PUNJAB AND MAHARASHTRA CO-OPERATIVE BANK LTD.
45774200000,45774299999,Visa,Debit,VISA GOLD,IN,PUNJAB AND MAHARASHTRA CO-OPERATIVE BANK LTD.
45774300000,45774399999,Visa,Debit,VISA PLATINUM,IN,PUNJAB AND MAHARASHTRA CO-OPERATIVE BANK LTD.
45851900000,45851999999,Visa,Debit,VISA CLASSIC,IN,STATE BANK OF INDIA
46013300000,46013399999,Visa,Debit,VISA CLASSIC,IN,CANARA BANK
46049000000,46049099999,Visa,Debit,VISA CLASSIC,IN,AXIS BANK LIMITED
46111100000,46111199999,Visa,Prepaid,VISA PLATINUM,IN,HDFC BANK LIMITED
46113300000,46113399999,Visa,Credit,VISA INFINITE,IN,ICICI BANK LTD
46170700000,46170799999,Visa,Credit,VISA SIGNATURE,IN,ICICI BANK LTD
46199100000,46199199999,Visa,Prepaid,VISA CORPORATE T&E,IN,AXIS BANK LIMITED
46199200000,46199299999,Visa,Prepaid,VISA CORPORATE T&E,IN,AXIS BANK LIMITED
46284600000,46284699999,Visa,Credit,VISA SIGNATURE,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
46284700000,46284799999,Visa,Credit,VISA SIGNATURE,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
46362100000,46362199999,Visa,Prepaid,VISA PLATINUM,IN,YES BANK LTD
46373300000,46373399999,Visa,Prepaid,VISA PLATINUM,IN,AXIS BANK LIMITED
46392100000,46392199999,Visa,Credit,VISA PLATINUM,IN,AXIS BANK LIMITED
46416300000,46416399999,Visa,Debit,VISA PLATINUM,IN,IDFC FIRST BANK LIMITED
46551400000,46551499999,Visa,Debit,VISA GOLD,IN,ICICI BANK LTD
46653500000,46653599999,Visa,Prepaid,VISA CLASSIC,IN,STATE BANK OF INDIA
46657200000,46657299999,Visa,Credit,VISA PLATINUM,IN,AU SMALL FINANCE BANK LIMITED
46659500000,46659599999,Visa,Debit,VISA INFINITE,IN,ICICI BANK LTD
46670600000,46670699999,Visa,Debit,VISA BUSINESS ENHANCED,IN,RBL BANK LIMITED
46719000000,46719099999,Visa,Credit,VISA PURCHASING,IN,IDFC FIRST BANK LIMITED
46774200000,46774299999,Visa,Credit,VISA SIGNATURE,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
46854500000,46854599999,Visa,Prepaid,VISA CLASSIC,IN,AXIS BANK LIMITED
46877800000,46877899999,Visa,Credit,VISA CLASSIC,IN,CANARA BANK
46877900000,46877999999,Visa,Debit,VISA CLASSIC,IN,CANARA BANK
46880500000,46880599999,Visa,Debit,VISA ELECTRON,IN,AXIS BANK LIMITED
46881700000,46881799999,Visa,Debit,VISA CLASSIC,IN,RBL BANK LIMITED
46894900000,46894999999,Visa,Debit,VISA BUSINESS ENHANCED,IN,ICICI BANK LTD
46895700000,46895799999,Visa,Debit,VISA BUSINESS,IN,ICICI BANK LTD
46895800000,46895899999,Visa,Debit,VISA PLATINUM,IN,ICICI BANK LTD
46913000000,46913099999,Visa,Credit,VISA SIGNATURE,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
46919600000,46919699999,Visa,Debit,VISA PLATINUM,IN,AXIS BANK LIMITED
46933000000,46933099999,Visa,Debit,VISA PLATINUM,IN,DBS BANK INDIA LTD
47044100000,47044199999,Visa,Credit,VISA SIGNATURE,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
47050900000,47050999999,Visa,Prepaid,VISA CORPORATE T&E,IN,HDFC BANK LIMITED
47057300000,47057399999,Visa,Credit,VISA SIGNATURE,IN,ICICI BANK LTD
47225400000,47225499999,Visa,Debit,VISA PLATINUM,IN,ICICI BANK LTD
47264300000,47264399999,Visa,Prepaid,VISA CORPORATE T&E,IN,HDFC BANK LIMITED
47265500000,47265599999,Visa,Prepaid,VISA CLASSIC,IN,AXIS BANK LIMITED
47373100000,47373199999,Visa,Prepaid,VISA PLATINUM,IN,HDFC BANK LIMITED
47485600000,47485699999,Visa,Debit,VISA CLASSIC,IN,AXIS BANK LIMITED
47486400000,47486499999,Visa,Prepaid,VISA CLASSIC,IN,HDFC BANK LIMITED
47664100000,47664199999,Visa,Prepaid,VISA PLATINUM,IN,HDFC BANK LIMITED
47664300000,47664399999,Visa,Prepaid,VISA CORPORATE T&E,IN,AXIS BANK LIMITED
47665100000,47665199999,Visa,Debit,VISA CLASSIC,IN,ICICI BANK LTD
47800700000,47800799999,Visa,Credit,VISA PLATINUM,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
47800800000,47800899999,Visa,Credit,VISA PURCHASING,IN,INDUSIND BANK LIMITED
47805300000,47805399999,Visa,Credit,VISA PLATINUM,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
47828600000,47828699999,Visa,Debit,VISA CLASSIC,IN,AXIS BANK LIMITED
47867300000,47867399999,Visa,Debit,VISA BUSINESS ENHANCED,IN,PUNJAB AND MAHARASHTRA CO-OPERATIVE BANK LTD.
47870200000,47870299999,Visa,Debit,VISA SIGNATURE,IN,AXIS BANK LIMITED
47993200000,47993299999,Visa,Debit,VISA PLATINUM,IN,ICICI BANK LTD
47996600000,47996699999,Visa,Debit,VISA SIGNATURE BUSINESS,IN,ICICI BANK LTD
48046100000,48046199999,Visa,Prepaid,VISA PLATINUM,IN,YES BANK LTD
48069600000,48069699999,Visa,Credit,VISA PLATINUM,IN,SBI CARDS AND PAYMENT SERVICES LIMITED
48098900000,48098999999,Visa,Prepaid,VISA PLATINUM,IN,STANDARD CHARTERED BANK
48136600000,48136699999,Visa,Prepaid,VISA CLASSIC,IN,HDFC BANK LIMITED
48289500000,48289599999,Visa,Debit,VISA CLASSIC,IN,INDUSIND BANK LIMITED
48311700000,48311799999,Visa,Prepaid,VISA CORPORATE T&E,IN,KOTAK MAHINDRA BANK LTD
48311800000,48311899999,Visa,Prepaid,VISA CLASSIC,IN,KOTAK MAHINDRA BANK LTD
48316700000,48316799999,Visa,Prepaid,VISA PLATINUM,IN,IDFC FIRST BANK LIMITED
48383200000,48383299999,Visa,Debit,VISA BUSINESS,IN,INDIAN OVERSEAS BANK
48383300000,48383399999,Visa,Debit,VISA BUSINESS ENHANCED,IN,IDBI BANK LTD.
48383400000,48383499999,Visa,Debit,VISA SIGNATURE,IN,ICICI BANK LTD
48385100000,48385199999,Visa,Debit,VISA SIGNATURE BUSINESS,IN,ICICI BANK LTD
49001500000,49001599999,Visa,Debit,VISA SIGNATURE,IN,ICICI BANK LTD
49022300000,49022399999,Visa,Debit,VISA ELECTRON,IN,AXIS BANK LIMITED
49081900000,49081999999,Visa,Credit,VISA PLATINUM,IN,INDUSIND BANK LIMITED
49214000000,49214099999,Visa,Credit,VISA INFINITE,IN,AXIS BANK LIMITED
49435600000,49435699999,Visa,Debit,VISA CLASSIC,IN,RBL BANK LIMITED
